Position_X,Position_Y,Position_Z,Length,SideLeft,SideRight,Radius,Speed,Brake,Camber,Direction,Grade,Normal_X,Normal_Y,Normal_Z,Forward_X,Forward_Y,Forward_Z,Tag,LagG_Obsolete
-385.448577880859,-5.98966550827026,233.024047851563,0,1.96924471855164,11.8348045349121,1132750.75,26.1734352111816,0,0.00531334616243839,-1,0.0114346910268068,-0.0026559520047158,0.999913573265076,0.0128814019262791,0.579692602157593,0.011433944106102,-0.814755141735077,0,0.0309521034359932
-384.578826904297,-5.97249603271484,231.801620483398,1.5005156993866,1.90358805656433,11.7955713272095,32040.548828125,25.3634262084961,0,-0.0055008172057569,1,0.0114442938938737,-0.00234257243573666,0.999915242195129,0.0128073170781136,0.579693555831909,0.0114435451105237,-0.814754247665405,0,0.028016721829772
-383.708923339844,-5.95534515380859,230.578857421875,3.00137686729431,1.85853207111359,11.7879438400269,15313.3984375,24.5471591949463,0,0.00559133384376764,-1,0.0114291403442621,-0.00225449656136334,0.999915182590485,0.0128262527287006,0.579655468463898,0.0114283943548799,-0.814781486988068,0,0.0250586662441492
-382.838958740234,-5.93825101852417,229.356262207031,4.50217151641846,1.83940386772156,11.7900848388672,49530.14453125,23.7208442687988,0,0.00569369178265333,-1,0.0113920979201794,-0.00220526219345629,0.999914050102234,0.0129282176494598,0.579735577106476,0.0113913575187325,-0.814724981784821,0,0.0220642033964396
-381.969177246094,-5.92124938964844,228.134002685547,6.00257730484009,1.85016322135925,11.8211622238159,13552.7275390625,22.8820362091064,0,0.00571006303653121,-1,0.0113333156332374,-0.00220526219345629,0.999914050102234,0.0129282176494598,0.579760670661926,0.0113325882703066,-0.814708054065704,0,0.0190244577825069
-381.099517822266,-5.90435886383057,226.912200927734,7.50253677368164,1.87998282909393,11.8800678253174,14781.26953125,22.0300064086914,0,0.00580383744090796,-1,0.0112625854089856,-0.00154902995564044,0.999922752380371,0.012333819642663,0.57985121011734,0.0112618710845709,-0.814644515514374,0,0.0159368049353361
-380.229888916016,-5.88757562637329,225.690704345703,9.00223350524902,1.92536854743958,11.9367446899414,13785.3310546875,21.1659202575684,0,0.00565522816032171,-1,0.0111930333077908,-0.00157934206072241,0.999927282333374,0.011959440074861,0.579934358596802,0.0111923329532146,-0.814586341381073,0,0.0128054618835449
-379.360168457031,-5.87087726593018,224.469360351563,10.5018539428711,1.96734225749969,11.9810934066772,52821.2421875,20.2923984527588,0,-0.00549883022904396,1,0.0111369555816054,-0.00140300346538424,0.999930381774902,0.011713732033968,0.580023348331451,0.0111362664029002,-0.814523816108704,0,0.00963992532342672
-378.490478515625,-5.85422229766846,223.247985839844,12.0014944076538,1.99592459201813,12.0224571228027,37078.734375,19.4127445220947,0,0.0053138229995966,-1,0.0111079625785351,-0.00132492068223655,0.999938011169434,0.0110591975972056,0.580000340938568,0.0111072771251202,-0.814540445804596,0,0.00645216554403305
-377.62060546875,-5.83754396438599,222.026458740234,13.5013122558594,2.00011038780212,12.0584735870361,13649.447265625,18.5299816131592,0,-0.00511919939890504,1,0.0111218364909291,-0.00156740145757794,0.99993884563446,0.0109432600438595,0.580033183097839,0.0111211482435465,-0.814516842365265,0,0.00325313676148653
