Position_X,Position_Y,Position_Z,Length,SideLeft,SideRight,Radius,Speed,Brake,Camber,Direction,Grade,Normal_X,Normal_Y,Normal_Z,Forward_X,Forward_Y,Forward_Z,Tag,LagG_Obsolete
-302.373352050781,-10.721095085144,-234.089828491211,0,5.30876731872559,4.88088083267212,1531.6025390625,16.4391784667969,0,-0.0189743712544441,1,0.0406846664845943,0.00955562759190798,0.998890399932861,-0.0461146794259548,-0.532163500785828,0.0406510382890701,0.845665216445923,0,0
-303.190551757813,-10.6575088500977,-232.788314819336,1.53838932514191,5.23625993728638,4.96422386169434,1122.28271484375,16.4783496856689,0,-0.0180347021669149,1,0.0413757488131523,0.00987429358065128,0.998950064182281,-0.0447356104850769,-0.531299650669098,0.0413403771817684,0.846174776554108,0,0
-303.999328613281,-10.5933647155762,-231.496322631836,3.06426095962524,5.16768550872803,5.04772567749023,815.895751953125,16.5175189971924,0,-0.0169038418680429,1,0.0420821905136108,0.00768536236137152,0.998789489269257,-0.0485843867063522,-0.530134260654449,0.0420449785888195,0.846870601177216,0,0
-304.796142578125,-10.5288925170898,-230.218200683594,4.57205772399902,5.09455633163452,5.13754892349243,681.196472167969,16.5566883087158,0,-0.0165378917008638,1,0.0428057685494423,0.00731663592159748,0.999099969863892,-0.0417820401489735,-0.52855384349823,0.0427666045725346,0.847821831703186,0,0
-305.579528808594,-10.4641704559326,-228.955490112305,6.0597095489502,5.02077007293701,5.23554706573486,572.163940429688,16.5958576202393,0,-0.0150645552203059,1,0.0435551814734936,0.00890346057713032,0.999169111251831,-0.0397712588310242,-0.526686072349548,0.0435139238834381,0.848945379257202,0,0
-306.349853515625,-10.3991441726685,-227.706695556641,7.5286922454834,4.94501543045044,5.3318567276001,532.620727539063,16.6350269317627,0,-0.0108071798458695,1,0.0443178005516529,0.0212497767060995,0.999000012874603,-0.0393381975591183,-0.524489760398865,0.0442743450403214,0.85026478767395,0,0
-307.109252929688,-10.3336629867554,-226.468063354492,8.98334884643555,4.86974477767944,5.42849016189575,514.298522949219,16.6741962432861,0,-0.00863117910921574,1,0.0450695268809795,0.0235836356878281,0.999037504196167,-0.0369838550686836,-0.522150993347168,0.0450238212943077,0.851663827896118,0,0
-307.860473632813,-10.267539024353,-225.235015869141,10.4290151596069,4.78923320770264,5.52762889862061,539.764038085938,16.7133674621582,0,-0.00542811816558242,1,0.0457965806126595,0.0285832099616528,0.998787581920624,-0.0400805287063122,-0.519740760326386,0.0457486286759377,0.853098154067993,0,0
-308.606414794922,-10.2006187438965,-224.00325012207,11.8708410263062,4.70877647399902,5.62608194351196,535.356323242188,16.7525367736816,0,0.000998612144030631,1,0.0464715771377087,0.0282884016633034,0.998806476593018,-0.0398157946765423,-0.517446875572205,0.0464214757084847,0.854455232620239,0,0
-309.348846435547,-10.1328372955322,-222.769805908203,13.3123531341553,4.62264060974121,5.7294716835022,596.674377441406,16.7917060852051,0,0.00538258999586105,1,0.0470819249749184,0.0320334173738956,0.998769819736481,-0.0378509052097797,-0.515132606029511,0.0470298305153847,0.855819284915924,0,0
-310.089324951172,-10.0642061233521,-221.532852172852,14.7559204101563,4.53137731552124,5.84577703475952,659.851623535156,16.8308753967285,0,0.00930864736437798,1,0.0476058907806873,0.0337467417120934,0.998714327812195,-0.0378258563578129,-0.513050615787506,0.0475520417094231,0.857040226459503,0,0
-310.828430175781,-9.99483013153076,-220.292037963867,16.2021617889404,4.43695688247681,5.96358251571655,750.801513671875,16.812463760376,0,0.0147076053544879,1,0.048035554587841,0.0386289209127426,0.99867832660675,-0.0339025296270847,-0.511163055896759,0.0479802340269089,0.858143508434296,0,0
-311.566345214844,-9.9248628616333,-219.047775268555,17.6507549285889,4.33417654037476,6.0830340385437,805.062194824219,16.7947654724121,0,0.0171512290835381,1,0.0483660437166691,0.041703138500452,0.998564422130585,-0.0336167439818382,-0.509500503540039,0.0483095720410347,0.859113156795502,0,0
-312.302886962891,-9.85448741912842,-217.800720214844,19.1010551452637,4.22905921936035,6.19977521896362,909.812561035156,16.7778015136719,0,0.0213990919291973,1,0.0485909804701805,0.0444020554423332,0.998542547225952,-0.0306794960051775,-0.507948577404022,0.0485337153077126,0.860018968582153,0,0
-313.037963867188,-9.78389072418213,-216.551605224609,20.5524082183838,4.12891483306885,6.30819940567017,1049.93347167969,16.7632160186768,0,0.0243402570486069,1,0.0487090796232224,0.0481909587979317,0.998397529125214,-0.0296652391552925,-0.506575047969818,0.0486514046788216,0.860822141170502,0,0
-313.771606445313,-9.71323013305664,-215.300979614258,22.0043430328369,4.02464008331299,6.41209506988525,1070.54162597656,16.7442169189453,0,0.0266345646232367,1,0.0487338118255138,0.0489733703434467,0.998428881168365,-0.0272240731865168,-0.505385160446167,0.048676036298275,0.861519813537598,0,0
-314.503723144531,-9.64262866973877,-214.049072265625,23.4565753936768,3.92051577568054,6.51655530929565,1285.70275878906,16.7284374237061,0,0.0296602658927441,1,0.0486817844212055,0.0491088330745697,0.998483061790466,-0.0248990450054407,-0.504218876361847,0.0486242026090622,0.862205862998962,0,0
-315.234710693359,-9.5721435546875,-212.795852661133,24.9093856811523,3.8219883441925,6.61523151397705,1270.13854980469,16.7147083282471,0,0.0315969325602055,1,0.0485826805233955,0.0532292872667313,0.99828577041626,-0.0243324637413025,-0.503248035907745,0.0485254414379597,0.862778425216675,0,0
-315.964782714844,-9.50177478790283,-211.540908813477,26.3632316589355,3.71750903129578,6.71206331253052,1333.23937988281,16.6975650787354,0,0.0336907282471657,1,0.048468105494976,0.0554155446588993,0.99815171957016,-0.0249445326626301,-0.502264261245728,0.048411276191473,0.863357961177826,0,0
-316.694396972656,-9.43144989013672,-210.283599853516,27.8188991546631,3.60911440849304,6.80477619171143,1380.93310546875,16.6804275512695,0,0.0383079871535301,1,0.0483774095773697,0.0569808185100555,0.998134195804596,-0.0219395458698273,-0.501324892044067,0.0483209043741226,0.863908886909485,0,0
-317.424041748047,-9.36102294921875,-209.023178100586,29.2772636413574,3.50877094268799,6.88858556747437,1437.91394042969,16.6616439819336,0,0.0402054153382778,1,0.0483575128018856,0.0580786503851414,0.99808806180954,-0.0211451593786478,-0.500413954257965,0.0483010672032833,0.864437878131866,0,0
-318.154357910156,-9.2902889251709,-207.758636474609,30.7395267486572,3.41932582855225,6.96654367446899,1310.04675292969,16.6438484191895,0,0.0411952547729015,1,0.0484385639429092,0.0590999610722065,0.997981667518616,-0.0232318677008152,-0.499533832073212,0.0483818389475346,0.864942252635956,0,0
-318.885681152344,-9.21899509429932,-206.489074707031,32.2066459655762,3.3450129032135,7.03678131103516,1301.31103515625,16.628870010376,0,0.0432502329349518,1,0.0486602447926998,0.0613868795335293,0.997880160808563,-0.0216070394963026,-0.498560845851898,0.0486027374863625,0.865491092205048,0,0
-319.618347167969,-9.14686489105225,-205.213851928711,33.6793899536133,3.27469730377197,7.09561824798584,1253.16906738281,16.6107692718506,0,0.0453283041715622,1,0.0490444228053093,0.0633304193615913,0.997786521911621,-0.0202786661684513,-0.497573047876358,0.0489855445921421,0.866037786006927,0,0
-320.352294921875,-9.07363700866699,-203.932907104492,35.1577758789063,3.20225548744202,7.14403772354126,1136.49291992188,16.5895843505859,0,0.0479825474321842,1,0.0496018789708614,0.0677319839596748,0.997490286827087,-0.0206276662647724,-0.496538817882538,0.0495409741997719,0.86659961938858,0,0
-322.589752197266,-8.84044075012207,-199.991561889648,39.6960105895996,3.01099944114685,7.19023561477661,343.022888183594,16.5701198577881,0,0.0560205094516277,1,0.0514537394046783,0.075679212808609,0.996979236602783,-0.0174713842570782,-0.493032962083817,0.051385760307312,0.86849170923233,0,0
-323.343017578125,-8.75805950164795,-198.650695800781,41.236515045166,2.97291588783264,7.13757181167603,915.079467773438,16.5527477264404,0,0.0586628802120686,1,0.0535651631653309,0.0774705782532692,0.996810853481293,-0.0191420763731003,-0.489080011844635,0.0534884817898273,0.870597302913666,0,0
-324.093017578125,-8.67313194274902,-197.31037902832,42.7750205993652,2.94424390792847,7.06715106964111,1144.69396972656,16.5294437408447,0,0.0603365227580071,1,0.0552954450249672,0.0796765759587288,0.996658682823181,-0.0179753620177507,-0.487572312355042,0.0552111007273197,0.87133514881134,0,0
-324.840209960938,-8.58818435668945,-195.97087097168,44.3114547729492,2.93213868141174,6.99251222610474,1204.23059082031,16.5086879730225,0,0.0606615580618382,1,0.0553833208978176,0.0806806534528732,0.996561706066132,-0.0188479572534561,-0.486402004957199,0.0552985779941082,0.871983468532562,0,0
-325.584686279297,-8.50131988525391,-194.632232666016,45.8458786010742,2.94343233108521,6.90243101119995,1091.20056152344,16.4867534637451,0,0.0620399676263332,1,0.0567100383341312,0.0831414684653282,0.996338129043579,-0.0199494566768408,-0.485256522893906,0.0566190630197525,0.872536778450012,0,0
-326.326141357422,-8.41205024719238,-193.294616699219,47.378116607666,2.99706602096558,6.80747890472412,1406.78051757813,16.462043762207,0,0.062276117503643,1,0.0583702102303505,0.0826378837227821,0.99636435508728,-0.0207153167575598,-0.483987033367157,0.0582710243761539,0.873132824897766,0,0
-327.065032958984,-8.32253360748291,-191.958206176758,48.908073425293,3.07170081138611,6.71155691146851,1163.72827148438,16.437816619873,0,0.062469869852066,1,0.0586197264492512,0.084113709628582,0.996219336986542,-0.0217246729880571,-0.483031928539276,0.0585192665457726,0.873645007610321,0,0
-327.800933837891,-8.22987842559814,-190.623077392578,50.435661315918,3.17063665390015,6.61711263656616,907.087341308594,16.4110374450684,0,0.0621029697358608,1,0.0607771798968315,0.0842272192239761,0.996208906173706,-0.0217658989131451,-0.481825202703476,0.060665238648653,0.874164879322052,0,0
-328.533447265625,-8.13694095611572,-189.288803100586,51.960880279541,3.27754974365234,6.52215909957886,712.747314453125,16.3862571716309,0,0.0615602098405361,1,0.0610577203333378,0.0837459564208984,0.996170401573181,-0.0251211449503899,-0.480349451303482,0.0609442256391048,0.874957263469696,0,0
-329.261871337891,-8.04083251953125,-187.95524597168,53.4837112426758,3.39398765563965,6.42725276947021,669.594116210938,16.3596305847168,0,0.0638189166784287,1,0.0632487237453461,0.0858320668339729,0.996030867099762,-0.0235651191323996,-0.47841814160347,0.0631226003170013,0.875860571861267,0,0
-329.986145019531,-7.94528293609619,-186.622116088867,55.0041694641113,3.50311470031738,6.33561325073242,681.992309570313,16.3363723754883,0,0.0656310543417931,1,0.0629787892103195,0.0877030938863754,0.995826423168182,-0.0252550542354584,-0.476440459489822,0.0628542602062225,0.876957178115845,0,0
-330.706176757813,-7.84739589691162,-185.289749145508,56.5220718383789,3.61700916290283,6.24234533309937,784.127624511719,16.3048667907715,0,0.065892681479454,1,0.0646341219544411,0.0886845290660858,0.995746076107025,-0.0249977447092533,-0.474441945552826,0.0644995421171188,0.877920687198639,0,0
-331.422302246094,-7.7486743927002,-183.958480834961,58.037223815918,3.7571337223053,6.15192317962646,623.447692871094,16.2770557403564,0,0.0669349581003189,1,0.0653067529201508,0.0892621949315071,0.995611011981964,-0.0281236376613379,-0.472727984189987,0.0651679337024689,0.878795444965363,0,0
-332.134033203125,-7.64806699752808,-182.627670288086,59.5500183105469,3.89866328239441,6.06684589385986,550.766784667969,16.2521228790283,0,0.0686392709612846,1,0.0666637122631073,0.0932884439826012,0.995268285274506,-0.0271694734692574,-0.470557332038879,0.0665160715579987,0.879858672618866,0,0
-332.840637207031,-7.54384803771973,-181.297714233398,61.0599365234375,4.05433320999146,5.99025630950928,717.002807617188,16.2202301025391,0,0.0687793493270874,1,0.0692019388079643,0.0922741591930389,0.995375454425812,-0.026704765856266,-0.46806937456131,0.0690368339419365,0.880990862846375,0,0
-333.543273925781,-7.44200420379639,-179.968505859375,62.5671424865723,4.2163233757019,5.9186954498291,528.968078613281,16.1916217803955,0,0.0704982653260231,1,0.0677381232380867,0.0951688289642334,0.995006918907166,-0.0300681181252003,-0.46626752614975,0.0675832480192184,0.882058501243591,0,0
-334.240844726563,-7.33679962158203,-178.639770507813,64.0718154907227,4.35663366317749,5.84576749801636,564.928833007813,16.1613159179688,0,0.0718322619795799,1,0.0701030194759369,0.0951257944107056,0.9950892329216,-0.0273595806211233,-0.463687926530838,0.0699313879013062,0.883234441280365,0,0
-334.955841064453,-7.22955846786499,-177.268737792969,65.6220855712891,4.49070119857788,5.76679515838623,561.526062011719,16.1317310333252,0,0.0738228783011436,1,0.0693547427654266,0.0960686951875687,0.995000123977661,-0.0273036770522594,-0.461292684078217,0.0691885501146317,0.884546279907227,0,0
-335.665679931641,-7.121985912323,-175.898422241211,67.1693725585938,4.6205792427063,5.68569850921631,547.593994140625,16.1037273406982,0,0.0766004472970963,1,0.0697049796581268,0.0992969498038292,0.994675993919373,-0.0275671817362309,-0.458848804235458,0.0695362538099289,0.885789275169373,0,0
-336.370330810547,-7.01488637924194,-174.528701782227,68.7137145996094,4.76149702072144,5.60638427734375,677.937622070313,16.0708713531494,0,0.0757541805505753,1,0.0695295110344887,0.100565917789936,0.994581162929535,-0.0263596381992102,-0.456360816955566,0.0693620517849922,0.887087106704712,0,0
-337.070465087891,-6.90686559677124,-173.160140991211,70.2550430297852,4.89696788787842,5.5341215133667,638.723876953125,16.0377101898193,0,0.076377272605896,1,0.0702687129378319,0.10293859988451,0.994371354579926,-0.0250844694674015,-0.454324781894684,0.0700958669185638,0.888074040412903,0,0
-337.766021728516,-6.79950189590454,-171.792434692383,71.79345703125,5.03291702270508,5.46571588516235,751.754699707031,16.0090770721436,0,0.0748909413814545,1,0.0699705928564072,0.100113786756992,0.994587421417236,-0.0278030224144459,-0.45219948887825,0.0697999373078346,0.88918149471283,0,0
-338.457611083984,-6.69405174255371,-170.425643920898,73.3291473388672,5.16752052307129,5.4035325050354,887.382690429688,15.9802045822144,0,0.0729338750243187,1,0.0688406601548195,0.100807212293148,0.994641423225403,-0.0229421723634005,-0.450421899557114,0.068678118288517,0.890170574188232,0,0
-339.145660400391,-6.59150218963623,-169.060012817383,74.8620452880859,5.30448532104492,5.34313631057739,981.805786132813,15.9515180587769,0,0.0709159076213837,1,0.0670622438192368,0.092172384262085,0.995417594909668,-0.0254578068852425,-0.448941200971603,0.0669119507074356,0.891052544116974,0,0
-339.830413818359,-6.49143028259277,-167.695648193359,76.3921661376953,5.4494686126709,5.28747320175171,880.665405273438,15.9245948791504,0,0.0687939822673798,1,0.0655539706349373,0.0929188951849937,0.995272576808929,-0.0282611269503832,-0.447599768638611,0.0654135644435883,0.891838252544403,0,0
-340.511596679688,-6.39166975021362,-166.33251953125,77.919563293457,5.57995796203613,5.23454427719116,735.462341308594,15.895824432373,0,0.0687825828790665,1,0.0654659494757652,0.0912376269698143,0.995380699634552,-0.0298836454749107,-0.446058481931686,0.0653261169791222,0.892616510391235,0,0
-341.188781738281,-6.29010438919067,-164.970352172852,79.4444274902344,5.69879055023193,5.18183088302612,894.7060546875,15.8703927993774,0,0.0676552355289459,1,0.0667661726474762,0.0909916758537292,0.995389699935913,-0.0303263273090124,-0.444173216819763,0.0666178539395332,0.893460750579834,0,0
-341.862579345703,-6.18750047683716,-163.60920715332,80.9669342041016,5.80794286727905,5.12646722793579,786.665954589844,15.8463621139526,0,0.0666795894503593,1,0.0675564110279083,0.0901194214820862,0.995498955249786,-0.029328839853406,-0.442632585763931,0.0674027875065804,0.894166350364685,0,0
-342.53271484375,-6.08417367935181,-162.248870849609,82.4871597290039,5.90885543823242,5.07024049758911,861.068542480469,15.8241100311279,0,0.0654603466391563,1,0.0681376457214355,0.088031955063343,0.995611131191254,-0.0317641049623489,-0.440890729427338,0.067980021238327,0.894982635974884,0,0
-343.19970703125,-5.98224306106567,-160.888885498047,84.0056304931641,6.0050835609436,5.01373434066772,763.644653320313,15.8058462142944,0,0.0642126277089119,1,0.0672924593091011,0.0868332087993622,0.995714366436005,-0.0318262167274952,-0.439340710639954,0.0671406239271164,0.895807981491089,0,0
-343.863159179688,-5.87883853912354,-159.529312133789,85.5222549438477,6.08336973190308,4.95919132232666,703.425903320313,15.7844314575195,0,0.0647871941328049,1,0.0683524012565613,0.088985338807106,0.995509028434753,-0.0323013365268707,-0.437533915042877,0.068193294107914,0.896612465381622,0,0
-344.522888183594,-5.77687644958496,-158.169967651367,87.0369415283203,6.15201997756958,4.90725088119507,877.746276855469,15.7667484283447,0,0.0633283257484436,1,0.0674807727336884,0.0876919403672218,0.995650708675385,-0.0314626879990101,-0.435632586479187,0.0673276633024216,0.897603034973145,0,0
-345.179473876953,-5.67394733428955,-156.811157226563,88.5498428344727,6.21739625930786,4.85501384735107,671.421813964844,15.7496318817139,0,0.0620291754603386,1,0.0682043135166168,0.0861758142709732,0.995658278465271,-0.0351903401315212,-0.434067457914352,0.0680462270975113,0.898306787014008,0,0
-345.832183837891,-5.5697283744812,-155.452590942383,90.0609283447266,6.28267097473145,4.80511665344238,699.255187988281,15.7312078475952,0,0.0608042106032372,1,0.0691461712121964,0.0846273228526115,0.99575138092041,-0.0362965725362301,-0.432022035121918,0.0689814612269402,0.899221062660217,0,0
-346.481231689453,-5.46632766723633,-154.094161987305,91.5702972412109,6.35068845748901,4.75358629226685,657.148132324219,15.7126302719116,0,0.060003150254488,1,0.0686810314655304,0.0837108343839645,0.995838165283203,-0.0360400788486004,-0.430098682641983,0.068519614636898,0.900177836418152,0,0
-347.126342773438,-5.36113548278809,-152.735992431641,93.0778579711914,6.40865182876587,4.70275688171387,809.634155273438,15.6924238204956,0,0.0588474050164223,1,0.0699605271220207,0.0837909504771233,0.995729386806488,-0.0387573800981045,-0.428000152111053,0.0697899460792542,0.901080131530762,0,0
